
#     NAME                     P0                                     P1
                               (s)
-------------------------------------------------------------------------------------------------------
325   J0647+0913    bkl+13     1.23485362778            3  bkl+13     6.421E-15          8  bkl+13 

326   J0648-27      mss+20     4.169                    0  mss+20     *                  0  *
327   J0652-0142    bkl+13     0.924053918109          14  bkl+13     0.1525E-15        12  bkl+13 
328   J0653+06      dcm+23     0.79                     0  dcm+23     *                  0  *
329   J0653+4706    bph+17a    0.0047581298242818      16  saa+23     2.076E-20          7  saa+23 
330   B0643+80      dbtb82     1.2144405115160         20  hlk+04     3.798787E-15      15  hlk+04 

331   J0656-2228    bjd+06     1.22475441462            3  bjd+06     0.0267E-15        17  bjd+06 
332   J0656-5449    jbo+09     0.183156898795           2  jbo+09     0.03191E-15        9  jbo+09 
333   J0658+0022    bkl+13     0.563294925255           3  bkl+13     9.15201E-15       13  bkl+13 
334   J0658+2936    dcm+23     0.8237009813             5  dcm+23     1.44E-15           5  dcm+23 
335   B0656+14      mlt+78     0.384928623365           3  jbv+19     5.494123E-14      12  jbv+19 

336   J0659-36      mss+20     0.637                    0  mss+20     *                  0  *
337   B0655+64      dth78      0.19567094516627        16  hlk+04     6.853E-19         12  hlk+04 
338   J0702-4956    bcm+16     0.6659935900             5  bcm+16     *                  0  *
339   J0709+0458    mgf+19     0.0344289781774586      12  mgf+19     3.8040E-19         4  mgf+19 
340   J0709-5923    jbo+09     0.485268383925           5  jbo+09     0.1260E-15         2  jbo+09 

341   J0711+0931    lzb+00     1.21409049248            1  lzb+00     4E-16              1  lzb+00 
342   J0711-6830    bjb+97     0.005490968507655535    19  rsc+21     1.490731E-20      19  rsc+21 
343   J0719-2545    bjd+06     0.974724730631           9  bjd+06     7.2819E-15         7  bjd+06 
344   J0720-3125    hmb+97     8.391115532             26  kv05       6.983E-14         22  kv05 
345   J0721-2038    bkl+13     0.01554239497400         8  bkl+13     4.4E-20            4  bkl+13 

346   J0723-2050    bbc+22     0.71154                  0  bbc+22     *                  0  *
347   J0725-1635    mld+96     0.4243114031834         11  hlk+04     9.2640E-17        11  hlk+04 
348   J0726-2612    bjd+06     3.4423084877             4  bjd+06     293.11E-15         4  bjd+06 
349   J0729-1448    mhl+02     0.25170865575972        20  saa+23     1.133559169E-13    20  saa+23 
350   B0727-18      mlt+78     0.51016034483            3  hlk+04     1.895713E-14      19  hlk+04 

351   J0732+2314    mgf+19      0.004090                0  mgf+19     6.0E-21            4  mgf+19 
352   J0733-2345    lfl+06     1.79624970117           10  lfl+06     5.704E-15         10  lfl+06 
353   J0734-1559    sbd+11      0.156250                0  sbd+11     1.22e-14           0  sbd+11 
354   J0736-6304    bb10       4.8628739612             7  jcs+17     151.89E-15        25  jcs+17 
355   J0737-2202    mhl+02     0.320366370454           5  mhl+02     5.46883E-15       11  mhl+02 

356   J0737-3039A   bdp+03     0.0226993785996239      11  ksm+06     1.75993E-18        6  ksm+06 
357   J0737-3039B   lbk+04     2.77346077007            8  ksm+06     8.92E-16           8  ksm+06 
358   B0736-40      lvw68      0.3749207359442         15  jbv+19     1.37504E-15        6  jbv+19 
359   J0738+6904    slr+14     6.8276928022             5  lsk+18     2.697E-14          4  lsk+18 
360   J0740+6620    slr+14     0.002885736411412693     5  cfr+20     1.219051E-20      17  cfr+20 

361   J0741+17      dcm+23     1.73                     0  dcm+23     *                  0  *
362   B0740-28      fss73      0.166762291572          20  hlk+04     1.682112E-14      14  hlk+04 
363   J0742+4110    slr+14     0.0031392150            48  slr+14     *                  0  *
364   J0742+4334    scb+19     0.606190680037           6  mbc+20     3.71E-16           2  mbc+20 
365   J0744-2525    nie+20      0.091996                0  nie+20     9.56e-16           0  nie+20 

366   B0743-53      mlt+78     0.214838505782           5  psj+19     2.18686E-15        7  psj+19 
367   J0746-4529    bjd+06     2.79102517845            5  bjd+06     16.660E-15         5  bjd+06 
368   J0747+6646    slr+14     0.407700524409           5  lsk+18     6.78E-16           4  lsk+18 
369   J0749-4247    mld+96     1.095452157610          14  dsb+98     9.770E-16          4  dsb+98 
370   J0750+57      slr+14     1.174875                65  slr+14     *                  0  *

371   J0750-6846    kbj+18     0.91521580361            7  sfj+20     1.096E-16          7  sfj+20 
372   J0751+1807    lzc95      0.00347877083927942      4  dcl+16     0.77874E-20        5  dcl+16 
373   J0753-0816    mbc+19     2.09362                  0  mbc+19     *                  0  *
374   B0751+32      dth78      1.442349479143           3  hlk+04     1.079865E-15      17  hlk+04 
375   B0756-15      mlt+78     0.6822651758060         14  hlk+04     1.618890E-15      14  hlk+04 

376   J0758-30      mss+20     1.092                    0  mss+20     *                  0  *
377   J0802-5613    nie+20      0.273973                0  nie+20     2.76e-15           0  nie+20 
378   J0803-0942    aac+18     0.571256559155          14  clh+20     1.1611E-15        17  clh+20 
379   J0803+34      ttm18      *                        0  *          *                  0  *
380   J0804-3647    bkl+13     2.19198689593           15  bkl+13     4.21E-15           3  bkl+13 

381   J0806+08      dsm+13     2.0631                   0  dsm+13     *                  0  *
382   J0806-4123    hmz+04     11.37038593             12  kk09       5.6E-14           30  kk09 
383   J0807-5421    bbb+12     0.52664353143            3  bbb+12     0.378E-15          1  bbb+12 
384   J0808-3937    bkl+13     0.86634928471            3  bkl+13     0.401E-15          3  bkl+13 
385   B0808-47      mlt+78     0.547202118684           3  jbv+19     3.0763E-15         3  jbv+19 

386   J0811+37      ttk+17     1.2483                   0  scb+19     *                  0  *
387   J0812-3905    bkl+13     0.482595929159           4  bkl+13     0.0449E-15        12  bkl+13 
388   J0813+22      scb+19     0.5314                   0  scb+19     *                  0  *
389   B0809+74      cp68       1.292241446862           3  hlk+04     1.68114E-16       14  hlk+04 
390   J0815+0939    clm+05     0.64516119106            5  clm+05     0.139E-15          6  clm+05 

391   J0815+4611    scb+19     0.4342422517307          2  mbc+20     3.9E-18            1  mbc+20 
392   J0818-3049    bkl+13     0.7637418483             5  bkl+13     0.58E-15          24  bkl+13 
393   J0818-3232    bjd+06     2.161258926939          15  bjd+06     0.7534E-15         5  bjd+06 
394   B0818-13      vl70       1.2381295438682          8  hlk+04     2.105178E-15       7  hlk+04 
395   J0820-3826    bkl+13     0.1248366735581          5  psj+19     2.44257E-15        8  psj+19 

396   J0820-3921    bjd+06     1.07356658405            4  bjd+06     12.169E-15         4  bjd+06 
397   B0818-41      mlt+78     0.5454455601             3  lbs+20     1.975E-17          6  lbs+20 
398   J0821-4221    bjd+06     0.3967282353771         19  bjd+06     3.47811E-15        7  bjd+06 
399   J0821-4300    gh09       0.112799455072           5  gha13      9.3E-18            4  gha13 
400   B0820+02      mlt+78     0.8648728046988          9  hlk+04     1.04550E-16        6  hlk+04 

401   J0824+0028    dsm+13     0.0098613486703673      10  mgf+19     1.46890E-19       20  mgf+19 
402   B0823+26      cls68      0.53066051169            3  hlk+04     1.70932E-15        9  hlk+04 
403   J0827+53      scb+19     0.0135                   0  scb+19     *                  0  *
404   B0826-34      mlt+78     1.84891880365           11  hlk+04     9.963E-16          5  hlk+04 
405   J0831-4406    kbm+03     0.311673518473          11  kbm+03     1.279E-15          6  kbm+03 

406   J0834-4159    kbm+03     0.1211177592649         18  psj+19     4.280876E-15       3  psj+19 
407   J0834-60      ebvb01     0.384645                 6  ebvb01     *                  0  *
408   J0835-3707    mlc+01     0.541404373627          15  mlc+01     9.778E-15          9  mlc+01 
409   B0833-45      lvm68      0.089328385024           4  dml02      1.25008E-13       16  dml02 
410   J0836-4233    bbb+12     0.73843560627            4  bsb+19     1.320E-15          4  bsb+19 

411   B0834+06      phbc68     1.2737682915785          7  hlk+04     6.799219E-15       5  hlk+04 
412   J0837-2454    bbj+11     0.62941024               2  pbh+21     3.490E-13          2  pbh+21 
413   B0835-41      lvw68      0.7516254225474         12  jbv+19     3.53848E-15        4  jbv+19 
414   J0838-2621    bjd+06     0.3085806621443         20  bjd+06     0.0390E-15         3  bjd+06 
415   J0838-3947    mlc+01     1.7039457055             9  mlc+01     8.1E-16           32  mlc+01 

416   J0839-66      mbc+19     0.449339                 0  mbc+19     *                  0  *
417   B0839-53      mlt+78     0.720613772491          16  lbs+20     1.6378E-15         6  lbs+20 
418   B0840-48      mlt+78     0.6443536203             4  lbs+20     9.5596E-15         4  lbs+20 
419   J0843+0719    bjd+06     1.36586                  5  bjd+06     *                  0  *
420   J0843-5022    ebvb01     0.2089556931527         14  ebvb01     1.7238E-16        14  ebvb01 

421   J0843+67      trr+21     0.002846                 0  trr+21     *                  0  *
422   B0844-35      mlt+78     1.116098408825          10  jbv+19     1.6044E-15        13  jbv+19 
423   J0847-4316    mll+06     5.9774927370             7  mlk+09     119.94E-15         2  mlk+09 
424   J0848+16      dsm+13     0.4524                   0  dsm+13     *                  0  *
425   J0849-6322    ebvb01     0.367953256307           5  ebvb01     7.908E-16          5  ebvb01 

426   B0841+80      dtws85     1.60222797387            4  hlk+04     4.463E-16          3  hlk+04 
427   J0854+5449    gac+21     1.2330326022910         10  gac+21     3.122E-16          3  gac+21 
428   B0853-33      mlt+78     1.267535702756           5  hlk+04     6.32095E-15        3  hlk+04 
429   J0855-4644    kbm+03     0.0646861308252          4  kbm+03     7.26269E-15        3  kbm+03 
430   J0855-4658    kbm+03     0.57507238258            4  kbm+03     1.362E-14          2  kbm+03 

431   B0855-61      mlt+78     0.96251061056            3  lbs+20     1.680E-15          8  lbs+20 
432   J0857+3349    scb+19     0.242961077060           4  mbc+20     2.4E-16            1  mbc+20 
433   J0857-4424    lml+98     0.32678622125            5  psj+19     2.09462E-14       11  psj+19 
434   J0900-3144    bjd+06     0.0111096493380938       6  dcl+16     4.8880E-20        11  dcl+16 
435   J0901-4624    mlc+01     0.441995130786          14  mlc+01     8.7494E-14         8  mlc+01 

436   B0901-63      mlt+78     0.6603133715             2  nmc81      1.07E-16           9  nmc81 
437   B0903-42      mlt+78     0.96517329497            3  lbs+20     1.8769E-15         9  lbs+20 
438   B0904-74      mlt+78     0.54955367881            3  lbs+20     4.6141E-16        13  lbs+20 
439   J0905-4536    mld+96     0.9882805974             2  dsb+98     1.49E-16           3  dsb+98 
440   J0905-5127    mld+96     0.346301152944           3  psj+19     2.48630E-14        8  psj+19 

441   J0905-6019    bbb+12     0.340854176542           8  bbb+12     0.5220E-15         3  bbb+12 
442   B0905-51      mlt+78     0.25355772533            5  lbs+20     1.834957E-15      20  lbs+20 
443   B0906-17      mlt+78     0.40162562344216        18  hlk+04     6.695000E-16      17  hlk+04 
444   B0906-49      dmd+88     0.1067690369961          7  lbs+20     1.510247E-14       5  lbs+20 
445   B0909-71      mlt+78     1.362890350697           8  lbs+20     3.273E-16          4  lbs+20 

446   B0904+77      th69       1.57905                  6  th69       *                  0  *
447   J0912-3851    bbj+11     1.526085076              3  bbb+12     3.59E-15           5  bbb+12 
448   J0919-42      bcm+16     0.8126                   0  bcm+16     *                  0  *
449   J0919-6040    bbb+12     1.2169757230             6  bbb+12     0.01E-15           2  bbb+12 
450   J0921-5202    mlb+12     0.009679813614785        8  lkf+21     1.7E-20            1  lkf+21 

451   B0917+63      dtws85     1.567994018480           4  hlk+04     3.60812E-15        4  hlk+04 
452   B0919+06      mlt+78     0.430627098928          17  spl13      1.37294E-14       10  spl13 
453   J0922-4949    mlc+01     0.950288537028           8  mlc+01     9.7569E-14         4  mlc+01 
454   J0923-31      bb10       *                        0  *          *                  0  *
455   B0922-52      mlt+78     0.746338052448          12  lbs+20     3.5332E-14         6  lbs+20 

456   B0923-58      mlt+78     0.73950547000            3  lbs+20     4.92253E-15       11  lbs+20 
457   J0925+6103    mzl+23     0.005982512892605        6  mzl+23     1.614E-20         15  mzl+23 
